artist,term_str,n,tf,tfidf
TAYLOR SWIFT,blush,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,blushed,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,boarded,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,boat,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,bodies,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,body,6,0.0003353079244439477,0.0003814139455962675
TAYLOR SWIFT,bold,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,bone,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,bones,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,bonnie,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,boredom,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,born,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,borrowed,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,both,5,0.0002794232703699564,0.00031784495466355623
TAYLOR SWIFT,bottle,4,0.00022353861629596512,0.0005497779409047273
TAYLOR SWIFT,bought,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,bounty,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,bout,6,0.0003353079244439477,0.0003814139455962675
TAYLOR SWIFT,boy,3,0.00016765396222197384,7.702553123459772e-05
TAYLOR SWIFT,boyfriend,6,0.0003353079244439477,0.0011599748358010384
TAYLOR SWIFT,boys,7,0.00039119257851793896,0.0007332784075898618
TAYLOR SWIFT,bracelets,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,braids,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,brand,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,brave,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,bravest,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,break,22,0.0012294623896278083,0.0005648538957203834
TAYLOR SWIFT,breakable,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,breakdown,3,0.00016765396222197384,0.00031426217468136935
TAYLOR SWIFT,breaks,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,breath,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,breathe,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,breathless,3,0.00016765396222197384,0.00031426217468136935
TAYLOR SWIFT,breeze,6,0.0003353079244439477,0.0008246669113570909
TAYLOR SWIFT,bride,5,0.0002794232703699564,0.0009666456965008655
TAYLOR SWIFT,bring,1,5.588465407399128e-05,6.356899093271125e-05
TAYLOR SWIFT,brittle,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,broke,3,0.00016765396222197384,0.00019070697279813375
TAYLOR SWIFT,broken,2,0.00011176930814798256,0.0001271379818654225
TAYLOR SWIFT,brother,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,brought,4,0.00022353861629596512,0.0005497779409047273
TAYLOR SWIFT,bruise,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,brush,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,buc0u1077,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,buildin,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,built,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,burgundy,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,burn,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,burned,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,burning,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,burns,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,burton,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,bury,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,bus,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,bustling,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,but,152,0.008494467419246674,0.0055390442539462025
TAYLOR SWIFT,by,20,0.0011176930814798256,0.0007288216123613425
TAYLOR SWIFT,byline,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,ca,40,0.002235386162959651,0.0019547761661252733
TAYLOR SWIFT,cab,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cages,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,call,65,0.0036325025148094335,0.0031765112699535694
TAYLOR SWIFT,called,8,0.00044707723259193024,0.0008380324658169849
TAYLOR SWIFT,calling,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,calls,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,calm,7,0.00039119257851793896,0.0009621113965832726
TAYLOR SWIFT,came,5,0.0002794232703699564,0.00031784495466355623
TAYLOR SWIFT,can,59,0.0032971945903654855,0.0015148354476137553
TAYLOR SWIFT,can92t,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,cancel,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,canceled,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,candlelight,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,candy,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,car,28,0.0015647703140717558,0.0022836752722613348
TAYLOR SWIFT,card,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,cardigan,4,0.00022353861629596512,0.0007733165572006924
TAYLOR SWIFT,cards,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,care,1,5.588465407399128e-05,6.356899093271125e-05
TAYLOR SWIFT,cared,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,careu8197,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,carnations,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cars,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cascade,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,cascaded,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,case,6,0.0003353079244439477,0.0004893589869131432
TAYLOR SWIFT,cash,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,casually,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,cat,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,catastrophic,4,0.00022353861629596512,0.0007733165572006924
TAYLOR SWIFT,cats,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,caught,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,cause,94,0.005253157482955181,0.0045937239903943924
TAYLOR SWIFT,celebrated,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,celebrating,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cement,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,centennial,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,chain,3,0.00016765396222197384,0.00031426217468136935
TAYLOR SWIFT,chains,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,champagne,7,0.00039119257851793896,0.0013533039751012115
TAYLOR SWIFT,champion,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,chance,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,change,4,0.00022353861629596512,0.0001954776166125273
TAYLOR SWIFT,changed,4,0.00022353861629596512,0.0003262393246087621
TAYLOR SWIFT,changin,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,charming,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,chase,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,chasin,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,chasing,4,0.00022353861629596512,0.0005497779409047273
TAYLOR SWIFT,cheapassuc0u8287,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cheat,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cheats,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,check,4,0.00022353861629596512,0.00041901623290849243
TAYLOR SWIFT,checkmate,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cheeks,4,0.00022353861629596512,0.0005497779409047273
TAYLOR SWIFT,cherry,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,chest,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,chevy,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,child,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,chill,4,0.00022353861629596512,0.0005497779409047273
TAYLOR SWIFT,choices,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,choose,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,choosin,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,chose,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,chosen,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,circumstances,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,circus,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,city,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,civility,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,clandestine,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,clappin,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,clarity,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,classic,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,classmates,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,clean,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,clear,1,5.588465407399128e-05,4.886940415313183e-05
TAYLOR SWIFT,clockwork,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,clone,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,close,11,0.0006147311948139041,0.0006992589002598238
TAYLOR SWIFT,closest,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,closet,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,clothes,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,clover,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,clowns,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,club,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,clues,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,clyde,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,coast,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,coastal,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,coat,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,cobblestones,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cocktails,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,code,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,coffees,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,cold,2,0.00011176930814798256,9.773880830626366e-05
TAYLOR SWIFT,collarbone,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,color,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,colors,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,coloruc0u8197,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,come,27,0.0015088856599977645,0.0009839091766878122
TAYLOR SWIFT,comes,1,5.588465407399128e-05,6.356899093271125e-05
TAYLOR SWIFT,comfortable,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,comin,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,coming,4,0.00022353861629596512,0.0003262393246087621
TAYLOR SWIFT,comparing,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,comparison,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,compasses,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,compliment,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,confess,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,congressman,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,consequence,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,contagious,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,contrarian,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,control,2,0.00011176930814798256,0.0001271379818654225
TAYLOR SWIFT,conversation,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,convictions,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cool,15,0.0008382698111098693,0.001223397467282858
TAYLOR SWIFT,cooler,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,copout,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,corner,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cost,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,couch,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,could,37,0.0020677322007376774,0.0018081679536658779
TAYLOR SWIFT,could92ve,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,count,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,counter,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,countermoves,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,courage,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,covered,5,0.0002794232703699564,0.0009666456965008655
TAYLOR SWIFT,covers,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,covert,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crash,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crashing,4,0.00022353861629596512,0.0007733165572006924
TAYLOR SWIFT,crease,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,creek,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crescent,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crestfallen,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,cried,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,cries,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crime,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,crimes,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,criminal,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crisis,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,cross,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,crossin,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crossing,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crowd,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,crowded,4,0.00022353861629596512,0.0007733165572006924
TAYLOR SWIFT,crowds,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,crown,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,crowns,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cruel,7,0.00039119257851793896,0.0007332784075898618
TAYLOR SWIFT,cruisin,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,crumpled,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,crush,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,cry,3,0.00016765396222197384,0.00019070697279813375
TAYLOR SWIFT,cryin,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,crying,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,cryptic,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,crystal,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,cure,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,curious,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,current,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,curse,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,cursed,4,0.00022353861629596512,0.0007733165572006924
TAYLOR SWIFT,curses,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,cursing,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,curve,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,cut,2,0.00011176930814798256,0.00020950811645424622
TAYLOR SWIFT,cutting,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,d,55,0.0030736559740695206,0.002687817228422251
TAYLOR SWIFT,dad,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,daddy,2,0.00011176930814798256,0.00016311966230438105
TAYLOR SWIFT,dagger,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,daisy,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,daled,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,damn,7,0.00039119257851793896,0.0005709188180653337
TAYLOR SWIFT,dance,1,5.588465407399128e-05,3.6441080618067125e-05
TAYLOR SWIFT,danced,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,dancin,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,dancing,6,0.0003353079244439477,0.0004893589869131432
TAYLOR SWIFT,danger,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,dappled,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,dare,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,dark,11,0.0006147311948139041,0.0006992589002598238
TAYLOR SWIFT,darkened,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,darkest,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,darlin,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,darling,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,date,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dates,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,daughterinlaw,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,day,10,0.0005588465407399128,0.0006356899093271125
TAYLOR SWIFT,daydream,7,0.00039119257851793896,0.0009621113965832726
TAYLOR SWIFT,dayold,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,days,5,0.0002794232703699564,0.00024434702076565917
TAYLOR SWIFT,dazzling,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dead,6,0.0003353079244439477,0.0006285243493627387
TAYLOR SWIFT,dealt,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,dean,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,dear,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,death,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,decency,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,deck,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,deep,1,5.588465407399128e-05,6.356899093271125e-05
TAYLOR SWIFT,deepest,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,defense,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,delicate,14,0.0007823851570358779,0.0019242227931665452
TAYLOR SWIFT,demons,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,depression,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,deserve,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,design,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,details,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,devices,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,devil,6,0.0003353079244439477,0.0011599748358010384
TAYLOR SWIFT,devils,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,diamond,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dice,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,dickhead,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,did,49,0.002738348049625573,0.00239460080350346
TAYLOR SWIFT,didn92t,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,didntuc0u8197,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,didu8287,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,die,7,0.00039119257851793896,0.0003420858290719228
TAYLOR SWIFT,dies,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,different,17,0.0009500391192578518,0.0010806728458560913
TAYLOR SWIFT,difficult,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,digging,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dignity,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,dinner,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,dinners,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,directly,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,dirtiest,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dirty,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,disbelief,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,disco,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,disguise,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,disposition,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,dive,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,divide,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,dividin,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,divorce9e,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,do,179,0.010003353079244439,0.006522953430634015
TAYLOR SWIFT,doctor,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,does,3,0.00016765396222197384,0.00019070697279813375
TAYLOR SWIFT,dog,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,doin,3,0.00016765396222197384,0.00031426217468136935
TAYLOR SWIFT,doing,1,5.588465407399128e-05,8.155983115219053e-05
TAYLOR SWIFT,dolls,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dom,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dominoes,4,0.00022353861629596512,0.0007733165572006924
TAYLOR SWIFT,don92t,4,0.00022353861629596512,0.00041901623290849243
TAYLOR SWIFT,door,7,0.00039119257851793896,0.0003420858290719228
TAYLOR SWIFT,doorstep,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,doorway,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dorm,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dou8287,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,double,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,down,39,0.00217950150888566,0.0010013319060497704
TAYLOR SWIFT,downtown,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,downu8197,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,drama,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,drawer,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,drawin,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dream,11,0.0006147311948139041,0.0006992589002598238
TAYLOR SWIFT,dreamed,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,dreaming,3,0.00016765396222197384,0.0002446794934565716
TAYLOR SWIFT,dreamland,4,0.00022353861629596512,0.0007733165572006924
TAYLOR SWIFT,dreams,15,0.0008382698111098693,0.0005466162092710069
TAYLOR SWIFT,dreamscapes,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dreamt,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,dress,9,0.0005029618866659216,0.0009427865240441081
TAYLOR SWIFT,dressed,4,0.00022353861629596512,0.0003262393246087621
TAYLOR SWIFT,dressin,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,dressing,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,drew,1,5.588465407399128e-05,0.00010475405822712311
TAYLOR SWIFT,drink,5,0.0002794232703699564,0.0004077991557609526
TAYLOR SWIFT,drinkin,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,drive,3,0.00016765396222197384,0.00041233345567854543
TAYLOR SWIFT,drivin,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,drivin92,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dropped,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,drown,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,drug,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,drunk,11,0.0006147311948139041,0.0011522946404983543
TAYLOR SWIFT,duc0u1077,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dwindling,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dyed,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,dyin,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,dying,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,dynasty,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,each,6,0.0003353079244439477,0.0004893589869131432
TAYLOR SWIFT,eagles,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,ear,2,0.00011176930814798256,0.00027488897045236364
TAYLOR SWIFT,earned,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,east,2,0.00011176930814798256,0.0003866582786003462
TAYLOR SWIFT,easy,4,0.00022353861629596512,0.0003262393246087621
TAYLOR SWIFT,echoes,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,edges,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,effortless,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,either,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,else,7,0.00039119257851793896,0.0003420858290719228
TAYLOR SWIFT,em,4,0.00022353861629596512,0.0005497779409047273
TAYLOR SWIFT,empathy,1,5.588465407399128e-05,0.0001933291393001731
TAYLOR SWIFT,end,6,0.0003353079244439477,0.0003814139455962675
TAYLOR SWIFT,ended,3,0.00016765396222197384,0.0005799874179005192
TAYLOR SWIFT,ending,1,5.588465407399128e-05,0.00013744448522618182
TAYLOR SWIFT,endless,1,5.588465407399128e-05,0.00013744448522618182
